date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:30	64921/64921	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:26%20GMT	https://mobicare.co.za/Default.asp	C:/My%20Web%20Sites/test/mobicare.co.za/Default.html	(from )
12:41:31	220/220	---M-Z	200	added ('OK')	text/plain	etag:%22945b7611afa9d91:0%22	https://mobicare.co.za/robots.txt		(from )
12:41:32	97362/97362	---M-Z	200	added ('OK')	application/javascript	etag:%2274f4a16e606dd11:0%22	https://mobicare.co.za/WebModules/Common/js/jq.js	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Common/js/jq.js	(from https://mobicare.co.za/Default.asp)
12:41:32	11026/11026	---M-Z	200	added ('OK')	application/javascript	etag:%2247333b7a11d4d81:0%22	https://mobicare.co.za/WebModules/Common/css/FontAwesome/5.12.1/js/kenesis-kit.js	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Common/css/FontAwesome/5.12.1/js/kenesis-kit.js	(from https://mobicare.co.za/Default.asp)
12:41:33	5533/5533	---M-Z	200	added ('OK')	text/css	etag:%221af01d296a68d91:0%22	https://mobicare.co.za/WebModules/Common/css/fancybox.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Common/css/fancybox25bd.css	(from https://mobicare.co.za/Default.asp)
12:41:33	8080/8080	---M-Z	200	added ('OK')	text/css	etag:%221e191213b6dd91:0%22	https://mobicare.co.za/WebModules/Website-Resources/Css/Responsive-custom.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Website-Resources/Css/Responsive-custom25bd.css	(from https://mobicare.co.za/Default.asp)
12:41:34	0/0	---M--	200	added ('OK')	text/css	etag:%22eb9db9641b42d51:0%22	https://mobicare.co.za/WebModules/PageManager/LayoutManager/Layouts/Transpire/Home-Responsive.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/PageManager/LayoutManager/Layouts/Transpire/Home-Responsive.525bd.delayed	(from https://mobicare.co.za/Default.asp)
12:41:34	242/242	---M-Z	200	added ('OK')	text/css	etag:%228ae2a6a1375ed51:0%22	https://mobicare.co.za/WebModules/PageManager/LayoutManager/Layouts/Transpire/Home-Responsive-Mobile.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/PageManager/LayoutManager/Layouts/Transpire/Home-Responsive-Mobile25bd.css	(from https://mobicare.co.za/Default.asp)
12:41:35	3742/3742	---M-Z	200	added ('OK')	text/css	etag:%22d030ba6bba8d91:0%22	https://mobicare.co.za/WebModules/PageManager/LayoutManager/Layouts/Transpire/Home-Page.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/PageManager/LayoutManager/Layouts/Transpire/Home-Page25bd.css	(from https://mobicare.co.za/Default.asp)
12:41:35	3632/3632	---M-Z	200	added ('OK')	text/css	etag:%22f9a25d24aea9d91:0%22	https://mobicare.co.za/_WebModuleData/SiteBuilder/CurrentLayout/theme.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/_WebModuleData/SiteBuilder/CurrentLayout/theme25bd.css	(from https://mobicare.co.za/Default.asp)
12:41:36	6294/6294	---M--	200	added ('OK')	image/x-icon	etag:%222ff3e0b677c3d81:0%22	https://mobicare.co.za/_webmoduledata/favicon.ico	C:/My%20Web%20Sites/test/mobicare.co.za/_webmoduledata/favicon.ico	(from https://mobicare.co.za/Default.asp)
12:41:37	64921/64921	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:33%20GMT	https://mobicare.co.za/_webmoduledata/videos/loaders/200w%20(3	C:/My%20Web%20Sites/test/mobicare.co.za/_webmoduledata/videos/loaders/200w%20(3.html	(from https://mobicare.co.za/Default.asp)
12:41:37	17749/17749	---M-Z	200	added ('OK')	application/javascript	etag:%225e5e32bd5a8d91:0%22	https://mobicare.co.za/WebModules/loginmanager/onsite/js/login.js	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/loginmanager/onsite/js/login.js	(from https://mobicare.co.za/Default.asp)
12:41:38	64921/64921	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:34%20GMT	https://mobicare.co.za/	C:/My%20Web%20Sites/test/mobicare.co.za/index.html	(from https://mobicare.co.za/Default.asp)
12:41:38	42639/42639	---M--	200	added ('OK')	image/png	etag:%229d9af68b64c3d81:0%22	https://mobicare.co.za/_WebmoduleData/Images/used/_CompanyLogo.png	C:/My%20Web%20Sites/test/mobicare.co.za/_WebmoduleData/Images/used/_CompanyLogo.png	(from https://mobicare.co.za/Default.asp)
12:41:40	68114/68114	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:36%20GMT	https://mobicare.co.za/Pages/Medical.asp	C:/My%20Web%20Sites/test/mobicare.co.za/Pages/Medical.html	(from https://mobicare.co.za/Default.asp)
12:41:41	63277/63277	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:37%20GMT	https://mobicare.co.za/Pages/About.asp	C:/My%20Web%20Sites/test/mobicare.co.za/Pages/About.html	(from https://mobicare.co.za/Default.asp)
12:41:42	64851/64851	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:38%20GMT	https://mobicare.co.za/Pages/Services.asp	C:/My%20Web%20Sites/test/mobicare.co.za/Pages/Services.html	(from https://mobicare.co.za/Default.asp)
12:41:43	64410/64410	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2010:41:39%20GMT	https://mobicare.co.za/Pages/Contact.asp	C:/My%20Web%20Sites/test/mobicare.co.za/Pages/Contact.html	(from https://mobicare.co.za/Default.asp)
12:41:45	21302/21302	---M--	200	added ('OK')	image/jpeg	etag:%2289e5679f06dd91:0%22	https://mobicare.co.za/_Webmoduledata/Images/Thumb/R.jpg	C:/My%20Web%20Sites/test/mobicare.co.za/_Webmoduledata/Images/Thumb/R.jpg	(from https://mobicare.co.za/Default.asp)
12:41:46	69071/69071	---M--	200	added ('OK')	image/png	etag:%22458d349086ed91:0%22	https://mobicare.co.za/_Webmoduledata/Images/Thumb/medicalnew.png	C:/My%20Web%20Sites/test/mobicare.co.za/_Webmoduledata/Images/Thumb/medicalnew.png	(from https://mobicare.co.za/Default.asp)
12:41:47	63358/63358	---M--	200	added ('OK')	image/png	etag:%22583f379586ed91:0%22	https://mobicare.co.za/_Webmoduledata/Images/Thumb/suppliesnew.png	C:/My%20Web%20Sites/test/mobicare.co.za/_Webmoduledata/Images/Thumb/suppliesnew.png	(from https://mobicare.co.za/Default.asp)
12:41:47	50435/50435	---M--	200	added ('OK')	image/png	etag:%22aaa3779d86ed91:0%22	https://mobicare.co.za/_Webmoduledata/Images/Thumb/ppenew.png	C:/My%20Web%20Sites/test/mobicare.co.za/_Webmoduledata/Images/Thumb/ppenew.png	(from https://mobicare.co.za/Default.asp)
12:41:50	3555/3555	---M-Z	200	added ('OK')	application/javascript	etag:%220b62bce6029d81:0%22	https://mobicare.co.za/WebModules/Common/js/cookie.js	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Common/js/cookie.js	(from https://mobicare.co.za/Default.asp)
12:41:51	5705/5705	---M-Z	200	added ('OK')	application/javascript	etag:%2265e72fe58e9ed91:0%22	https://mobicare.co.za/WebModules/Website-Resources/js/siteloaders.js?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Website-Resources/js/siteloaders25bd.js	(from https://mobicare.co.za/Default.asp)
12:41:53	2692/2692	---M-Z	200	added ('OK')	text/css	etag:%22f16d4a5a741d41:0%22	https://mobicare.co.za/WebModules/Website-Resources/css/TheLoaders.css?d=2018-08-27	C:/My%20Web%20Sites/test/mobicare.co.za/WebModules/Website-Resources/css/TheLoaders25bd.css	(from https://mobicare.co.za/Default.asp)
12:41:54	9839/9839	---M-Z	200	added ('OK')	application/javascript	etag:%22219ec96985a6d41:0%22	https://mobicare.co.za/Webmodules/common/js/lazyload.js	C:/My%20Web%20Sites/test/mobicare.co.za/Webmodules/common/js/lazyload.js	(from https://mobicare.co.za/Default.asp)
12:41:55	52788/52788	---M--	200	added ('OK')	application/octet-stream	etag:%2201ab6b9e3e1d11:0%22	https://mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausRegular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausRegular.ttf	(from https://mobicare.co.za/Default.asp)
12:41:56	50212/50212	---M--	200	added ('OK')	application/octet-stream	etag:%2201ab6b9e3e1d11:0%22	https://mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausBold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausBold.ttf	(from https://mobicare.co.za/Default.asp)
12:41:57	53472/53472	---M--	200	added ('OK')	application/octet-stream	etag:%2201ab6b9e3e1d11:0%22	https://mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausBoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausBoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:41:57	55564/55564	---M--	200	added ('OK')	application/octet-stream	etag:%2201ab6b9e3e1d11:0%22	https://mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/bauhaus/BauhausItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:41:58	42944/42944	---M--	200	added ('OK')	application/octet-stream	etag:%2207bb292dbcdd51:0%22	https://mobicare.co.za/webmodules/common/fonts/marons/Marons.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/marons/Marons.ttf	(from https://mobicare.co.za/Default.asp)
12:41:59	191716/191716	---M--	200	added ('OK')	application/octet-stream	etag:%22036fbbf3e2d11:0%22	https://mobicare.co.za/webmodules/common/fonts/mistral/MISTRAL.TTF	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/mistral/MISTRAL.TTF	(from https://mobicare.co.za/Default.asp)
12:42:00	165760/165760	---M--	200	added ('OK')	application/octet-stream	etag:%2208dd2ddc96d21:0%22	https://mobicare.co.za/webmodules/common/fonts/Centura%20Round%20Black/Centura%20Round%20Black.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Centura%20Round%20Black/Centura%20Round%20Black.ttf	(from https://mobicare.co.za/Default.asp)
12:42:00	137568/137568	---M--	200	added ('OK')	application/octet-stream	etag:%22033cb4cc017d11:0%22	https://mobicare.co.za/webmodules/common/fonts/Century%20Gothic/CenturyGothic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Century%20Gothic/CenturyGothic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:00	55128/55128	---M--	200	added ('OK')	application/octet-stream	etag:%22033cb4cc017d11:0%22	https://mobicare.co.za/webmodules/common/fonts/Century%20Gothic/gothicb.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Century%20Gothic/gothicb.ttf	(from https://mobicare.co.za/Default.asp)
12:42:00	40266/40266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ecccca488d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Abeatbykai/ABEAKRG.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Abeatbykai/ABEAKRGd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:01	40032/40032	---M--	200	added ('OK')	application/octet-stream	etag:%221ae5f86ec1cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/Abeatbykai/ABEAKRG.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Abeatbykai/ABEAKRG.ttf	(from https://mobicare.co.za/Default.asp)
12:42:02	169406/169406	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2203c3dba988d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robotoslab/Robotoslab-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robotoslab/Robotoslab-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:02	169064/169064	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/robotoslab/Robotoslab-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robotoslab/Robotoslab-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:03	656818/656818	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221df144db8ad41:0%22	https://mobicare.co.za/webmodules/common/fonts/lato/lato-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/lato/lato-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:04	197780/197780	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/BadScript/BadScript-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/BadScript/BadScript-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:06	56288/56288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a1a29a988d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Slabo27px/Slabo27px-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Slabo27px/Slabo27px-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:06	197976/197976	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ee4324a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/BadScript/BadScript-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/BadScript/BadScript-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:06	656568/656568	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/lato/lato-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/lato/lato-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:16	56088/56088	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Slabo27px/Slabo27px-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Slabo27px/Slabo27px-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:17	55796/55796	---M--	200	added ('OK')	application/octet-stream	etag:%2279aff655897bcf1:0%22	https://mobicare.co.za/webmodules/common/fonts/Slabo13px/Slabo13px-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Slabo13px/Slabo13px-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:18	55996/55996	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220df1e1da988d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Slabo13px/Slabo13px-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Slabo13px/Slabo13px-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:18	92424/92424	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220809ca5a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Oswald/Oswald-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Oswald/Oswald-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:18	92244/92244	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Oswald/Oswald-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Oswald/Oswald-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:19	190844/190844	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2203ce3a8a688d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Montserrat/Montserrat-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Montserrat/Montserrat-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:20	190648/190648	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Montserrat/Montserrat-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Montserrat/Montserrat-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:21	352046/352046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ac11bf1edb8ad41:0%22	https://mobicare.co.za/webmodules/common/fonts/Ubuntu/Ubuntu-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Ubuntu/Ubuntu-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:26	114192/114192	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220688f16a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Nunito/Nunito-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Nunito/Nunito-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:26	414994/414994	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22959d5f4adb8ad41:0%22	https://mobicare.co.za/webmodules/common/fonts/NotoSans/NotoSans-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/NotoSans/NotoSans-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:27	351884/351884	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Ubuntu/Ubuntu-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Ubuntu/Ubuntu-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:28	35800/35800	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220129bc4a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PatuaOne/PatuaOne-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PatuaOne/PatuaOne-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:28	114012/114012	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Nunito/Nunito-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Nunito/Nunito-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:29	35624/35624	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/PatuaOne/PatuaOne-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PatuaOne/PatuaOne-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:30	43280/43280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220faba66a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Righteous/Righteous-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Righteous/Righteous-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:30	43104/43104	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Righteous/Righteous-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Righteous/Righteous-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:31	414820/414820	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/NotoSans/NotoSans-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/NotoSans/NotoSans-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:34	60836/60836	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ac7544a988d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Tangerine/Tangerine-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Tangerine/Tangerine-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:34	60648/60648	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/Tangerine/Tangerine-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Tangerine/Tangerine-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:35	118416/118416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220477bf5a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PressStart2P/PressStart2P-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PressStart2P/PressStart2P-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:35	118204/118204	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/PressStart2P/PressStart2P-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PressStart2P/PressStart2P-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:36	91196/91196	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d2f515a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Archivo%20Black/ArchivoBlack-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Archivo%20Black/ArchivoBlack-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:36	90988/90988	---M--	200	added ('OK')	application/octet-stream	etag:%22796f43c81f95cd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Archivo%20Black/ArchivoBlack-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Archivo%20Black/ArchivoBlack-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:37	158388/158388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ea5c7a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:39	158200/158200	---M--	200	added ('OK')	application/octet-stream	etag:%2279ef14a11b6cd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:39	165140/165140	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22063c93a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:40	164948/164948	---M--	200	added ('OK')	application/octet-stream	etag:%2279ef14a11b6cd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Quattrocento/Quattrocento-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:42:40	64728/64728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2206ab15a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Questrial/Questrial-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Questrial/Questrial-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:40	64552/64552	---M--	200	added ('OK')	application/octet-stream	etag:%2279aff6aedf56cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/Questrial/Questrial-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Questrial/Questrial-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:41	230184/230184	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220237eb7a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Pacifico/Pacifico-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Pacifico/Pacifico-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:41	229996/229996	---M--	200	added ('OK')	application/octet-stream	etag:%22792f592bdcddcb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Pacifico/Pacifico-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Pacifico/Pacifico-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:42	36572/36572	---M--	200	added ('OK')	application/octet-stream	etag:%2279af5f3ec5b3cd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Fjalla%20One/FjallaOne-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Fjalla%20One/FjallaOne-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:42	36752/36752	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209ec7a9a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Fjalla%20One/FjallaOne-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Fjalla%20One/FjallaOne-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:43	79396/79396	---M--	200	added ('OK')	application/octet-stream	etag:%2279af90d9dbd2cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Anton/Anton-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Anton/Anton-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:43	79572/79572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205c455a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Anton/Anton-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Anton/Anton-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:44	177908/177908	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220fd7652a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thin.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thind41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:44	177572/177572	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thin.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thin.ttf	(from https://mobicare.co.za/Default.asp)
12:42:44	142232/142232	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22057d954a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thinitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thinitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
